id,category,created_at,message,rating,is_read,customer_id
514600,SERVICE,2024-06-06 16:48:36,Synthetic feedback message 14601; no real customer data.,1,0,102602
514601,PAYMENT,2023-12-31 08:54:55,Synthetic feedback message 14602; no real customer data.,2,1,102603
514602,CLAIM,2026-05-10 04:39:36,Synthetic feedback message 14603; no real customer data.,3,1,102604
514603,APPLICATION,2023-05-30 06:24:22,Synthetic feedback message 14604; no real customer data.,4,1,102605
514604,PORTAL,2024-10-14 02:38:25,Synthetic feedback message 14605; no real customer data.,5,0,102606
514605,SERVICE,2021-10-17 15:45:17,Synthetic feedback message 14606; no real customer data.,1,1,102607
514606,PAYMENT,2022-05-21 20:07:26,Synthetic feedback message 14607; no real customer data.,2,1,102608
514607,CLAIM,2026-01-11 00:14:37,Synthetic feedback message 14608; no real customer data.,3,1,102609
514608,APPLICATION,2025-07-13 21:50:16,Synthetic feedback message 14609; no real customer data.,4,0,102610
514609,PORTAL,2024-01-27 15:57:38,Synthetic feedback message 14610; no real customer data.,5,1,102611
514610,SERVICE,2026-08-06 06:06:52,Synthetic feedback message 14611; no real customer data.,1,1,102612
514611,PAYMENT,2024-05-05 14:38:00,Synthetic feedback message 14612; no real customer data.,2,1,102613
514612,CLAIM,2023-07-19 05:04:23,Synthetic feedback message 14613; no real customer data.,3,0,102614
514613,APPLICATION,2025-10-03 13:56:13,Synthetic feedback message 14614; no real customer data.,4,1,102615
514614,PORTAL,2024-07-16 03:09:52,Synthetic feedback message 14615; no real customer data.,5,1,102616
514615,SERVICE,2023-11-23 23:03:43,Synthetic feedback message 14616; no real customer data.,1,1,102617
514616,PAYMENT,2023-06-17 17:19:40,Synthetic feedback message 14617; no real customer data.,2,0,102618
514617,CLAIM,2023-09-08 21:46:14,Synthetic feedback message 14618; no real customer data.,3,1,102619
514618,APPLICATION,2022-01-17 17:33:43,Synthetic feedback message 14619; no real customer data.,4,1,102620
514619,PORTAL,2024-12-03 12:50:27,Synthetic feedback message 14620; no real customer data.,5,1,102621
514620,SERVICE,2022-06-08 19:27:45,Synthetic feedback message 14621; no real customer data.,1,0,102622
514621,PAYMENT,2023-10-07 23:23:49,Synthetic feedback message 14622; no real customer data.,2,1,102623
514622,CLAIM,2022-12-19 12:53:44,Synthetic feedback message 14623; no real customer data.,3,1,102624
514623,APPLICATION,2025-02-01 01:44:57,Synthetic feedback message 14624; no real customer data.,4,1,102625
514624,PORTAL,2021-10-15 12:19:01,Synthetic feedback message 14625; no real customer data.,5,0,102626
514625,SERVICE,2025-01-15 23:33:56,Synthetic feedback message 14626; no real customer data.,1,1,102627
514626,PAYMENT,2022-09-03 01:06:28,Synthetic feedback message 14627; no real customer data.,2,1,102628
514627,CLAIM,2025-01-12 23:11:56,Synthetic feedback message 14628; no real customer data.,3,1,102629
514628,APPLICATION,2026-01-13 10:35:24,Synthetic feedback message 14629; no real customer data.,4,0,102630
514629,PORTAL,2023-12-26 14:54:15,Synthetic feedback message 14630; no real customer data.,5,1,102631
514630,SERVICE,2026-02-19 05:47:28,Synthetic feedback message 14631; no real customer data.,1,1,102632
514631,PAYMENT,2026-03-04 05:48:02,Synthetic feedback message 14632; no real customer data.,2,1,102633
514632,CLAIM,2025-04-09 01:41:55,Synthetic feedback message 14633; no real customer data.,3,0,102634
514633,APPLICATION,2022-11-18 08:20:41,Synthetic feedback message 14634; no real customer data.,4,1,102635
514634,PORTAL,2024-09-13 01:53:43,Synthetic feedback message 14635; no real customer data.,5,1,102636
514635,SERVICE,2024-10-08 07:47:20,Synthetic feedback message 14636; no real customer data.,1,1,102637
514636,PAYMENT,2023-11-17 19:11:59,Synthetic feedback message 14637; no real customer data.,2,0,102638
514637,CLAIM,2025-12-30 23:22:49,Synthetic feedback message 14638; no real customer data.,3,1,102639
514638,APPLICATION,2024-03-16 16:42:38,Synthetic feedback message 14639; no real customer data.,4,1,102640
514639,PORTAL,2022-03-17 17:56:41,Synthetic feedback message 14640; no real customer data.,5,1,102641
514640,SERVICE,2022-10-14 05:16:00,Synthetic feedback message 14641; no real customer data.,1,0,102642
514641,PAYMENT,2024-05-22 05:57:35,Synthetic feedback message 14642; no real customer data.,2,1,102643
514642,CLAIM,2022-01-21 17:24:26,Synthetic feedback message 14643; no real customer data.,3,1,102644
514643,APPLICATION,2021-09-20 03:16:33,Synthetic feedback message 14644; no real customer data.,4,1,102645
514644,PORTAL,2024-12-16 08:59:04,Synthetic feedback message 14645; no real customer data.,5,0,102646
514645,SERVICE,2022-12-07 07:31:02,Synthetic feedback message 14646; no real customer data.,1,1,102647
514646,PAYMENT,2021-09-02 05:29:49,Synthetic feedback message 14647; no real customer data.,2,1,102648
514647,CLAIM,2025-08-08 17:12:33,Synthetic feedback message 14648; no real customer data.,3,1,102649
514648,APPLICATION,2021-09-22 07:46:56,Synthetic feedback message 14649; no real customer data.,4,0,102650
514649,PORTAL,2022-07-17 13:26:34,Synthetic feedback message 14650; no real customer data.,5,1,102651
514650,SERVICE,2025-08-18 09:19:00,Synthetic feedback message 14651; no real customer data.,1,1,102652
514651,PAYMENT,2025-01-29 14:10:46,Synthetic feedback message 14652; no real customer data.,2,1,102653
514652,CLAIM,2025-07-21 18:06:06,Synthetic feedback message 14653; no real customer data.,3,0,102654
514653,APPLICATION,2022-03-10 05:34:43,Synthetic feedback message 14654; no real customer data.,4,1,102655
514654,PORTAL,2023-01-21 02:38:46,Synthetic feedback message 14655; no real customer data.,5,1,102656
514655,SERVICE,2024-01-16 21:09:26,Synthetic feedback message 14656; no real customer data.,1,1,102657
514656,PAYMENT,2026-04-25 20:46:12,Synthetic feedback message 14657; no real customer data.,2,0,102658
514657,CLAIM,2024-09-15 19:38:03,Synthetic feedback message 14658; no real customer data.,3,1,102659
514658,APPLICATION,2024-09-13 13:54:40,Synthetic feedback message 14659; no real customer data.,4,1,102660
514659,PORTAL,2024-03-08 04:08:59,Synthetic feedback message 14660; no real customer data.,5,1,102661
514660,SERVICE,2022-05-23 14:10:12,Synthetic feedback message 14661; no real customer data.,1,0,102662
514661,PAYMENT,2023-12-17 01:12:16,Synthetic feedback message 14662; no real customer data.,2,1,102663
514662,CLAIM,2025-02-12 18:45:26,Synthetic feedback message 14663; no real customer data.,3,1,102664
514663,APPLICATION,2024-03-22 14:41:42,Synthetic feedback message 14664; no real customer data.,4,1,102665
514664,PORTAL,2024-01-22 20:58:21,Synthetic feedback message 14665; no real customer data.,5,0,102666
514665,SERVICE,2026-04-01 03:49:42,Synthetic feedback message 14666; no real customer data.,1,1,102667
514666,PAYMENT,2022-02-25 19:36:33,Synthetic feedback message 14667; no real customer data.,2,1,102668
514667,CLAIM,2021-12-26 16:10:31,Synthetic feedback message 14668; no real customer data.,3,1,102669
514668,APPLICATION,2023-01-11 22:11:29,Synthetic feedback message 14669; no real customer data.,4,0,102670
514669,PORTAL,2025-02-02 18:26:08,Synthetic feedback message 14670; no real customer data.,5,1,102671
514670,SERVICE,2023-07-09 07:42:01,Synthetic feedback message 14671; no real customer data.,1,1,102672
514671,PAYMENT,2022-01-08 02:40:00,Synthetic feedback message 14672; no real customer data.,2,1,102673
514672,CLAIM,2023-07-16 14:06:36,Synthetic feedback message 14673; no real customer data.,3,0,102674
514673,APPLICATION,2021-09-01 10:57:01,Synthetic feedback message 14674; no real customer data.,4,1,102675
514674,PORTAL,2026-03-27 20:12:00,Synthetic feedback message 14675; no real customer data.,5,1,102676
514675,SERVICE,2023-07-03 08:30:22,Synthetic feedback message 14676; no real customer data.,1,1,102677
514676,PAYMENT,2022-07-31 21:07:07,Synthetic feedback message 14677; no real customer data.,2,0,102678
514677,CLAIM,2024-08-13 15:02:06,Synthetic feedback message 14678; no real customer data.,3,1,102679
514678,APPLICATION,2026-05-13 14:47:53,Synthetic feedback message 14679; no real customer data.,4,1,102680
514679,PORTAL,2022-10-30 15:43:28,Synthetic feedback message 14680; no real customer data.,5,1,102681
514680,SERVICE,2023-01-06 11:03:10,Synthetic feedback message 14681; no real customer data.,1,0,102682
514681,PAYMENT,2025-02-14 01:37:25,Synthetic feedback message 14682; no real customer data.,2,1,102683
514682,CLAIM,2023-06-29 04:40:22,Synthetic feedback message 14683; no real customer data.,3,1,102684
514683,APPLICATION,2026-04-15 13:36:39,Synthetic feedback message 14684; no real customer data.,4,1,102685
514684,PORTAL,2026-02-01 02:59:36,Synthetic feedback message 14685; no real customer data.,5,0,102686
514685,SERVICE,2023-03-30 02:34:44,Synthetic feedback message 14686; no real customer data.,1,1,102687
514686,PAYMENT,2023-03-09 23:34:51,Synthetic feedback message 14687; no real customer data.,2,1,102688
514687,CLAIM,2021-09-26 04:58:44,Synthetic feedback message 14688; no real customer data.,3,1,102689
514688,APPLICATION,2023-08-12 13:37:08,Synthetic feedback message 14689; no real customer data.,4,0,102690
514689,PORTAL,2025-02-13 14:51:42,Synthetic feedback message 14690; no real customer data.,5,1,102691
514690,SERVICE,2024-12-23 13:38:25,Synthetic feedback message 14691; no real customer data.,1,1,102692
514691,PAYMENT,2026-08-23 23:51:11,Synthetic feedback message 14692; no real customer data.,2,1,102693
514692,CLAIM,2022-01-16 10:41:28,Synthetic feedback message 14693; no real customer data.,3,0,102694
514693,APPLICATION,2026-04-23 18:23:16,Synthetic feedback message 14694; no real customer data.,4,1,102695
514694,PORTAL,2024-04-17 16:16:24,Synthetic feedback message 14695; no real customer data.,5,1,102696
514695,SERVICE,2025-11-27 14:07:49,Synthetic feedback message 14696; no real customer data.,1,1,102697
514696,PAYMENT,2022-05-06 08:58:05,Synthetic feedback message 14697; no real customer data.,2,0,102698
514697,CLAIM,2022-10-20 20:21:10,Synthetic feedback message 14698; no real customer data.,3,1,102699
514698,APPLICATION,2024-07-08 20:03:14,Synthetic feedback message 14699; no real customer data.,4,1,102700
514699,PORTAL,2025-07-11 07:27:09,Synthetic feedback message 14700; no real customer data.,5,1,102701
514700,SERVICE,2026-07-07 21:35:33,Synthetic feedback message 14701; no real customer data.,1,0,102702
514701,PAYMENT,2022-03-25 18:55:26,Synthetic feedback message 14702; no real customer data.,2,1,102703
514702,CLAIM,2022-12-09 18:49:24,Synthetic feedback message 14703; no real customer data.,3,1,102704
514703,APPLICATION,2024-05-24 14:35:58,Synthetic feedback message 14704; no real customer data.,4,1,102705
514704,PORTAL,2022-02-07 17:02:24,Synthetic feedback message 14705; no real customer data.,5,0,102706
514705,SERVICE,2022-03-31 23:20:37,Synthetic feedback message 14706; no real customer data.,1,1,102707
514706,PAYMENT,2025-03-26 01:03:21,Synthetic feedback message 14707; no real customer data.,2,1,102708
514707,CLAIM,2022-07-31 21:03:33,Synthetic feedback message 14708; no real customer data.,3,1,102709
514708,APPLICATION,2024-03-04 07:45:50,Synthetic feedback message 14709; no real customer data.,4,0,102710
514709,PORTAL,2026-06-03 10:43:16,Synthetic feedback message 14710; no real customer data.,5,1,102711
514710,SERVICE,2026-03-07 21:39:52,Synthetic feedback message 14711; no real customer data.,1,1,102712
514711,PAYMENT,2022-07-03 07:05:05,Synthetic feedback message 14712; no real customer data.,2,1,102713
514712,CLAIM,2026-05-26 03:04:37,Synthetic feedback message 14713; no real customer data.,3,0,102714
514713,APPLICATION,2024-09-01 19:51:31,Synthetic feedback message 14714; no real customer data.,4,1,102715
514714,PORTAL,2025-12-11 18:13:38,Synthetic feedback message 14715; no real customer data.,5,1,102716
514715,SERVICE,2021-10-21 07:06:39,Synthetic feedback message 14716; no real customer data.,1,1,102717
514716,PAYMENT,2024-10-05 10:14:45,Synthetic feedback message 14717; no real customer data.,2,0,102718
514717,CLAIM,2024-11-19 07:52:32,Synthetic feedback message 14718; no real customer data.,3,1,102719
514718,APPLICATION,2023-03-28 18:54:59,Synthetic feedback message 14719; no real customer data.,4,1,102720
514719,PORTAL,2026-01-01 12:03:55,Synthetic feedback message 14720; no real customer data.,5,1,102721
514720,SERVICE,2023-10-09 06:48:22,Synthetic feedback message 14721; no real customer data.,1,0,102722
514721,PAYMENT,2025-03-22 14:53:21,Synthetic feedback message 14722; no real customer data.,2,1,102723
514722,CLAIM,2024-12-29 15:09:34,Synthetic feedback message 14723; no real customer data.,3,1,102724
514723,APPLICATION,2022-12-05 23:40:59,Synthetic feedback message 14724; no real customer data.,4,1,102725
514724,PORTAL,2023-11-05 10:08:22,Synthetic feedback message 14725; no real customer data.,5,0,102726
514725,SERVICE,2023-04-05 13:46:30,Synthetic feedback message 14726; no real customer data.,1,1,102727
514726,PAYMENT,2023-09-24 04:43:36,Synthetic feedback message 14727; no real customer data.,2,1,102728
514727,CLAIM,2025-10-18 19:03:25,Synthetic feedback message 14728; no real customer data.,3,1,102729
514728,APPLICATION,2026-05-19 07:24:22,Synthetic feedback message 14729; no real customer data.,4,0,102730
514729,PORTAL,2023-02-02 18:32:49,Synthetic feedback message 14730; no real customer data.,5,1,102731
514730,SERVICE,2025-09-10 01:42:47,Synthetic feedback message 14731; no real customer data.,1,1,102732
514731,PAYMENT,2024-06-22 21:59:44,Synthetic feedback message 14732; no real customer data.,2,1,102733
514732,CLAIM,2022-07-03 13:39:30,Synthetic feedback message 14733; no real customer data.,3,0,102734
514733,APPLICATION,2025-11-17 09:29:21,Synthetic feedback message 14734; no real customer data.,4,1,102735
514734,PORTAL,2022-08-16 12:35:00,Synthetic feedback message 14735; no real customer data.,5,1,102736
514735,SERVICE,2024-09-03 14:03:33,Synthetic feedback message 14736; no real customer data.,1,1,102737
514736,PAYMENT,2022-06-02 23:48:03,Synthetic feedback message 14737; no real customer data.,2,0,102738
514737,CLAIM,2025-06-04 22:55:45,Synthetic feedback message 14738; no real customer data.,3,1,102739
514738,APPLICATION,2025-02-21 02:54:03,Synthetic feedback message 14739; no real customer data.,4,1,102740
514739,PORTAL,2024-11-13 06:30:28,Synthetic feedback message 14740; no real customer data.,5,1,102741
514740,SERVICE,2024-03-18 12:32:03,Synthetic feedback message 14741; no real customer data.,1,0,102742
514741,PAYMENT,2021-09-10 08:00:25,Synthetic feedback message 14742; no real customer data.,2,1,102743
514742,CLAIM,2022-05-03 01:38:53,Synthetic feedback message 14743; no real customer data.,3,1,102744
514743,APPLICATION,2024-03-30 22:52:03,Synthetic feedback message 14744; no real customer data.,4,1,102745
514744,PORTAL,2026-02-17 23:44:33,Synthetic feedback message 14745; no real customer data.,5,0,102746
514745,SERVICE,2024-06-23 18:28:08,Synthetic feedback message 14746; no real customer data.,1,1,102747
514746,PAYMENT,2025-11-04 03:39:01,Synthetic feedback message 14747; no real customer data.,2,1,102748
514747,CLAIM,2021-10-31 05:40:42,Synthetic feedback message 14748; no real customer data.,3,1,102749
514748,APPLICATION,2026-05-30 09:17:16,Synthetic feedback message 14749; no real customer data.,4,0,102750
514749,PORTAL,2023-05-28 08:22:15,Synthetic feedback message 14750; no real customer data.,5,1,102751
514750,SERVICE,2022-03-20 07:46:41,Synthetic feedback message 14751; no real customer data.,1,1,102752
514751,PAYMENT,2023-06-13 20:22:40,Synthetic feedback message 14752; no real customer data.,2,1,102753
514752,CLAIM,2025-03-21 18:43:09,Synthetic feedback message 14753; no real customer data.,3,0,102754
514753,APPLICATION,2025-03-25 00:57:25,Synthetic feedback message 14754; no real customer data.,4,1,102755
514754,PORTAL,2025-04-19 20:48:23,Synthetic feedback message 14755; no real customer data.,5,1,102756
