employee_id,department,job_title,years_experience,performance_score,base_salary,allowances,overtime_hours,bonus,tax_rate,pension_rate,net_salary,record_month,synthetic
SYN-EMP-011426,Policy,Assistant,1,3.7,308000.00,24640.00,0,3080.00,6,2,305886.16,2024-07,True
SYN-EMP-011427,Finance,Officer,2,3.8,401000.00,32080.00,1,8020.00,7,2,392792.70,2024-06,True
SYN-EMP-011428,Customer Service,Senior Officer,3,3.9,494000.00,39520.00,2,14820.00,8,2,473601.89,2024-05,True
SYN-EMP-011429,IT,Team Lead,4,4.0,587000.00,46960.00,3,23480.00,9,2,557727.56,2024-04,True
SYN-EMP-011430,Sales,Manager,5,4.1,680000.00,54400.00,4,34000.00,10,2,615421.27,2024-03,True
SYN-EMP-011431,Claims,Assistant,6,4.2,448000.00,35840.00,5,0.00,5,2,429032.48,2024-02,True
SYN-EMP-011432,Policy,Officer,7,4.3,541000.00,43280.00,6,5410.00,6,2,486444.82,2024-01,True
SYN-EMP-011433,Finance,Senior Officer,8,4.4,634000.00,50720.00,7,12680.00,7,2,610710.73,2023-12,True
SYN-EMP-011434,Customer Service,Team Lead,9,4.5,727000.00,58160.00,8,21810.00,8,2,674135.60,2023-11,True
SYN-EMP-011435,IT,Manager,10,4.6,820000.00,65600.00,9,32800.00,9,2,751109.26,2023-10,True
SYN-EMP-011436,Sales,Assistant,11,4.7,588000.00,47040.00,10,29400.00,10,2,578749.75,2023-09,True
SYN-EMP-011437,Claims,Officer,12,4.8,681000.00,54480.00,11,0.00,5,2,661621.62,2023-08,True
SYN-EMP-011438,Policy,Senior Officer,13,4.9,774000.00,61920.00,12,7740.00,6,2,752462.33,2023-07,True
SYN-EMP-011439,Finance,Team Lead,14,5.0,867000.00,69360.00,13,17340.00,7,2,809086.58,2023-06,True
SYN-EMP-011440,Customer Service,Manager,15,1.0,960000.00,76800.00,14,28800.00,8,2,832180.09,2023-05,True
SYN-EMP-011441,IT,Assistant,16,1.1,728000.00,58240.00,15,29120.00,9,2,633415.57,2023-04,True
SYN-EMP-011442,Sales,Officer,17,1.2,821000.00,65680.00,16,41050.00,10,2,748171.66,2023-03,True
SYN-EMP-011443,Claims,Senior Officer,18,1.3,914000.00,73120.00,17,0.00,5,2,784047.95,2023-02,True
SYN-EMP-011444,Policy,Team Lead,19,1.4,1007000.00,80560.00,18,10070.00,6,2,885735.84,2023-01,True
SYN-EMP-011445,Finance,Manager,20,1.5,1100000.00,88000.00,19,22000.00,7,2,991664.58,2022-12,True
SYN-EMP-011446,Customer Service,Assistant,0,1.6,280000.00,22400.00,20,8400.00,8,2,229412.76,2022-11,True
SYN-EMP-011447,IT,Officer,1,1.7,373000.00,29840.00,21,14920.00,9,2,309092.73,2022-10,True
SYN-EMP-011448,Sales,Senior Officer,2,1.8,466000.00,37280.00,22,23300.00,10,2,403315.88,2022-09,True
SYN-EMP-011449,Claims,Team Lead,3,1.9,559000.00,44720.00,23,0.00,5,2,500397.00,2022-08,True
SYN-EMP-011450,Policy,Manager,4,2.0,652000.00,52160.00,24,6520.00,6,2,566582.36,2022-07,True
SYN-EMP-011451,Finance,Assistant,5,2.1,420000.00,33600.00,0,8400.00,7,2,394470.53,2022-06,True
SYN-EMP-011452,Customer Service,Officer,6,2.2,513000.00,41040.00,1,15390.00,8,2,463135.97,2022-05,True
SYN-EMP-011453,IT,Senior Officer,7,2.3,606000.00,48480.00,2,24240.00,9,2,534499.00,2022-04,True
SYN-EMP-011454,Sales,Team Lead,8,2.4,699000.00,55920.00,3,34950.00,10,2,630216.24,2022-03,True
SYN-EMP-011455,Claims,Manager,9,2.5,792000.00,63360.00,4,0.00,5,2,718807.25,2022-02,True
SYN-EMP-011456,Policy,Assistant,10,2.6,560000.00,44800.00,5,5600.00,6,2,525741.36,2022-01,True
SYN-EMP-011457,Finance,Officer,11,2.7,653000.00,52240.00,6,13060.00,7,2,606292.58,2021-12,True
SYN-EMP-011458,Customer Service,Senior Officer,12,2.8,746000.00,59680.00,7,22380.00,8,2,696101.90,2021-11,True
SYN-EMP-011459,IT,Team Lead,13,2.9,839000.00,67120.00,8,33560.00,9,2,779480.03,2021-10,True
SYN-EMP-011460,Sales,Manager,14,3.0,932000.00,74560.00,9,46600.00,10,2,862967.25,2021-09,True
SYN-EMP-011461,Claims,Assistant,15,3.1,700000.00,56000.00,10,0.00,5,2,644016.76,2026-08,True
SYN-EMP-011462,Policy,Officer,16,3.2,793000.00,63440.00,11,7930.00,6,2,716726.07,2026-07,True
SYN-EMP-011463,Finance,Senior Officer,17,3.3,886000.00,70880.00,12,17720.00,7,2,808393.24,2026-06,True
SYN-EMP-011464,Customer Service,Team Lead,18,3.4,979000.00,78320.00,13,29370.00,8,2,917611.25,2026-05,True
SYN-EMP-011465,IT,Manager,19,3.5,1072000.00,85760.00,14,42880.00,9,2,984377.27,2026-04,True
SYN-EMP-011466,Sales,Assistant,20,3.6,840000.00,67200.00,15,42000.00,10,2,759398.52,2026-03,True
SYN-EMP-011467,Claims,Officer,0,3.7,345000.00,27600.00,16,0.00,5,2,328179.77,2026-02,True
SYN-EMP-011468,Policy,Senior Officer,1,3.8,438000.00,35040.00,17,4380.00,6,2,394588.75,2026-01,True
SYN-EMP-011469,Finance,Team Lead,2,3.9,531000.00,42480.00,18,10620.00,7,2,501899.37,2025-12,True
SYN-EMP-011470,Customer Service,Manager,3,4.0,624000.00,49920.00,19,18720.00,8,2,584926.13,2025-11,True
SYN-EMP-011471,IT,Assistant,4,4.1,392000.00,31360.00,20,15680.00,9,2,352007.48,2025-10,True
SYN-EMP-011472,Sales,Officer,5,4.2,485000.00,38800.00,21,24250.00,10,2,444393.06,2025-09,True
SYN-EMP-011473,Claims,Senior Officer,6,4.3,578000.00,46240.00,22,0.00,5,2,545496.82,2025-08,True
SYN-EMP-011474,Policy,Team Lead,7,4.4,671000.00,53680.00,23,6710.00,6,2,610539.86,2025-07,True
SYN-EMP-011475,Finance,Manager,8,4.5,764000.00,61120.00,24,15280.00,7,2,733500.18,2025-06,True
SYN-EMP-011476,Customer Service,Assistant,9,4.6,532000.00,42560.00,0,15960.00,8,2,521010.19,2025-05,True
SYN-EMP-011477,IT,Officer,10,4.7,625000.00,50000.00,1,25000.00,9,2,605747.66,2025-04,True
SYN-EMP-011478,Sales,Senior Officer,11,4.8,718000.00,57440.00,2,35900.00,10,2,672473.46,2025-03,True
SYN-EMP-011479,Claims,Team Lead,12,4.9,811000.00,64880.00,3,0.00,5,2,766224.04,2025-02,True
SYN-EMP-011480,Policy,Manager,13,5.0,904000.00,72320.00,4,9040.00,6,2,844024.26,2025-01,True
SYN-EMP-011481,Finance,Assistant,14,1.0,672000.00,53760.00,5,13440.00,7,2,585492.79,2024-12,True
SYN-EMP-011482,Customer Service,Officer,15,1.1,765000.00,61200.00,6,22950.00,8,2,674948.79,2024-11,True
SYN-EMP-011483,IT,Senior Officer,16,1.2,858000.00,68640.00,7,34320.00,9,2,746083.70,2024-10,True
SYN-EMP-011484,Sales,Team Lead,17,1.3,951000.00,76080.00,8,47550.00,10,2,854873.65,2024-09,True
SYN-EMP-011485,Claims,Manager,18,1.4,1044000.00,83520.00,9,0.00,5,2,943718.98,2024-08,True
SYN-EMP-011486,Policy,Assistant,19,1.5,812000.00,64960.00,10,8120.00,6,2,710544.28,2024-07,True
SYN-EMP-011487,Finance,Officer,20,1.6,905000.00,72400.00,11,18100.00,7,2,795919.51,2024-06,True
SYN-EMP-011488,Customer Service,Senior Officer,0,1.7,410000.00,32800.00,12,12300.00,8,2,379935.42,2024-05,True
SYN-EMP-011489,IT,Team Lead,1,1.8,503000.00,40240.00,13,20120.00,9,2,461141.51,2024-04,True
SYN-EMP-011490,Sales,Manager,2,1.9,596000.00,47680.00,14,29800.00,10,2,534242.34,2024-03,True
SYN-EMP-011491,Claims,Assistant,3,2.0,364000.00,29120.00,15,0.00,5,2,313077.26,2024-02,True
SYN-EMP-011492,Policy,Officer,4,2.1,457000.00,36560.00,16,4570.00,6,2,397356.32,2024-01,True
SYN-EMP-011493,Finance,Senior Officer,5,2.2,550000.00,44000.00,17,11000.00,7,2,518809.58,2023-12,True
SYN-EMP-011494,Customer Service,Team Lead,6,2.3,643000.00,51440.00,18,19290.00,8,2,555883.04,2023-11,True
SYN-EMP-011495,IT,Manager,7,2.4,736000.00,58880.00,19,29440.00,9,2,667492.07,2023-10,True
SYN-EMP-011496,Sales,Assistant,8,2.5,504000.00,40320.00,20,25200.00,10,2,478521.69,2023-09,True
SYN-EMP-011497,Claims,Officer,9,2.6,597000.00,47760.00,21,0.00,5,2,561112.09,2023-08,True
SYN-EMP-011498,Policy,Senior Officer,10,2.7,690000.00,55200.00,22,6900.00,6,2,611767.51,2023-07,True
SYN-EMP-011499,Finance,Team Lead,11,2.8,783000.00,62640.00,23,15660.00,7,2,735063.47,2023-06,True
SYN-EMP-011500,Customer Service,Manager,12,2.9,876000.00,70080.00,24,26280.00,8,2,789346.79,2023-05,True
SYN-EMP-011501,IT,Assistant,13,3.0,644000.00,51520.00,0,25760.00,9,2,564604.44,2023-04,True
SYN-EMP-011502,Sales,Officer,14,3.1,737000.00,58960.00,1,36850.00,10,2,697733.44,2023-03,True
SYN-EMP-011503,Claims,Senior Officer,15,3.2,830000.00,66400.00,2,0.00,5,2,742194.16,2023-02,True
SYN-EMP-011504,Policy,Team Lead,16,3.3,923000.00,73840.00,3,9230.00,6,2,825938.74,2023-01,True
SYN-EMP-011505,Finance,Manager,17,3.4,1016000.00,81280.00,4,20320.00,7,2,957498.68,2022-12,True
SYN-EMP-011506,Customer Service,Assistant,18,3.5,784000.00,62720.00,5,23520.00,8,2,741503.72,2022-11,True
SYN-EMP-011507,IT,Officer,19,3.6,877000.00,70160.00,6,35080.00,9,2,799670.66,2022-10,True
SYN-EMP-011508,Sales,Senior Officer,20,3.7,970000.00,77600.00,7,48500.00,10,2,873860.06,2022-09,True
SYN-EMP-011509,Claims,Team Lead,0,3.8,475000.00,38000.00,8,0.00,5,2,459855.54,2022-08,True
SYN-EMP-011510,Policy,Manager,1,3.9,568000.00,45440.00,9,5680.00,6,2,538910.91,2022-07,True
SYN-EMP-011511,Finance,Assistant,2,4.0,336000.00,26880.00,10,6720.00,7,2,302034.78,2022-06,True
SYN-EMP-011512,Customer Service,Officer,3,4.1,429000.00,34320.00,11,12870.00,8,2,424198.81,2022-05,True
SYN-EMP-011513,IT,Senior Officer,4,4.2,522000.00,41760.00,12,20880.00,9,2,507921.69,2022-04,True
SYN-EMP-011514,Sales,Team Lead,5,4.3,615000.00,49200.00,13,30750.00,10,2,597839.44,2022-03,True
SYN-EMP-011515,Claims,Manager,6,4.4,708000.00,56640.00,14,0.00,5,2,661409.61,2022-02,True
SYN-EMP-011516,Policy,Assistant,7,4.5,476000.00,38080.00,15,4760.00,6,2,450869.52,2022-01,True
SYN-EMP-011517,Finance,Officer,8,4.6,569000.00,45520.00,16,11380.00,7,2,517824.65,2021-12,True
SYN-EMP-011518,Customer Service,Senior Officer,9,4.7,662000.00,52960.00,17,19860.00,8,2,609811.94,2021-11,True
SYN-EMP-011519,IT,Team Lead,10,4.8,755000.00,60400.00,18,30200.00,9,2,732017.60,2021-10,True
SYN-EMP-011520,Sales,Manager,11,4.9,848000.00,67840.00,19,42400.00,10,2,828304.63,2021-09,True
SYN-EMP-011521,Claims,Assistant,12,5.0,616000.00,49280.00,20,0.00,5,2,591708.41,2026-08,True
SYN-EMP-011522,Policy,Officer,13,1.0,709000.00,56720.00,21,7090.00,6,2,616221.74,2026-07,True
SYN-EMP-011523,Finance,Senior Officer,14,1.1,802000.00,64160.00,22,16040.00,7,2,701941.45,2026-06,True
SYN-EMP-011524,Customer Service,Team Lead,15,1.2,895000.00,71600.00,23,26850.00,8,2,808561.63,2026-05,True
SYN-EMP-011525,IT,Manager,16,1.3,988000.00,79040.00,24,39520.00,9,2,890995.05,2026-04,True
SYN-EMP-011526,Sales,Assistant,17,1.4,756000.00,60480.00,0,37800.00,10,2,644258.08,2026-03,True
SYN-EMP-011527,Claims,Officer,18,1.5,849000.00,67920.00,1,0.00,5,2,729295.79,2026-02,True
SYN-EMP-011528,Policy,Senior Officer,19,1.6,942000.00,75360.00,2,9420.00,6,2,815085.76,2026-01,True
SYN-EMP-011529,Finance,Team Lead,20,1.7,1035000.00,82800.00,3,20700.00,7,2,923807.63,2025-12,True
SYN-EMP-011530,Customer Service,Manager,0,1.8,540000.00,43200.00,4,16200.00,8,2,506407.42,2025-11,True
SYN-EMP-011531,IT,Assistant,1,1.9,308000.00,24640.00,5,12320.00,9,2,280106.55,2025-10,True
SYN-EMP-011532,Sales,Officer,2,2.0,401000.00,32080.00,6,20050.00,10,2,372501.98,2025-09,True
SYN-EMP-011533,Claims,Senior Officer,3,2.1,494000.00,39520.00,7,0.00,5,2,445919.03,2025-08,True
SYN-EMP-011534,Policy,Team Lead,4,2.2,587000.00,46960.00,8,5870.00,6,2,536748.83,2025-07,True
SYN-EMP-011535,Finance,Manager,5,2.3,680000.00,54400.00,9,13600.00,7,2,590477.41,2025-06,True
SYN-EMP-011536,Customer Service,Assistant,6,2.4,448000.00,35840.00,10,13440.00,8,2,399489.43,2025-05,True
SYN-EMP-011537,IT,Officer,7,2.5,541000.00,43280.00,11,21640.00,9,2,466507.17,2025-04,True
SYN-EMP-011538,Sales,Senior Officer,8,2.6,634000.00,50720.00,12,31700.00,10,2,566463.72,2025-03,True
SYN-EMP-011539,Claims,Team Lead,9,2.7,727000.00,58160.00,13,0.00,5,2,644636.05,2025-02,True
SYN-EMP-011540,Policy,Manager,10,2.8,820000.00,65600.00,14,8200.00,6,2,737278.90,2025-01,True
SYN-EMP-011541,Finance,Assistant,11,2.9,588000.00,47040.00,15,11760.00,7,2,537183.41,2024-12,True
SYN-EMP-011542,Customer Service,Officer,12,3.0,681000.00,54480.00,16,20430.00,8,2,611563.29,2024-11,True
SYN-EMP-011543,IT,Senior Officer,13,3.1,774000.00,61920.00,17,30960.00,9,2,707473.88,2024-10,True
SYN-EMP-011544,Sales,Team Lead,14,3.2,867000.00,69360.00,18,43350.00,10,2,789394.77,2024-09,True
SYN-EMP-011545,Claims,Manager,15,3.3,960000.00,76800.00,19,0.00,5,2,887412.16,2024-08,True
SYN-EMP-011546,Policy,Assistant,16,3.4,728000.00,58240.00,20,7280.00,6,2,674367.44,2024-07,True
SYN-EMP-011547,Finance,Officer,17,3.5,821000.00,65680.00,21,16420.00,7,2,770903.34,2024-06,True
SYN-EMP-011548,Customer Service,Senior Officer,18,3.6,914000.00,73120.00,22,27420.00,8,2,842055.96,2024-05,True
SYN-EMP-011549,IT,Team Lead,19,3.7,1007000.00,80560.00,23,40280.00,9,2,935367.18,2024-04,True
SYN-EMP-011550,Sales,Manager,20,3.8,1100000.00,88000.00,24,55000.00,10,2,1026480.36,2024-03,True
SYN-EMP-011551,Claims,Assistant,0,3.9,280000.00,22400.00,0,0.00,5,2,279928.50,2024-02,True
SYN-EMP-011552,Policy,Officer,1,4.0,373000.00,29840.00,1,3730.00,6,2,356755.68,2024-01,True
SYN-EMP-011553,Finance,Senior Officer,2,4.1,466000.00,37280.00,2,9320.00,7,2,443717.38,2023-12,True
SYN-EMP-011554,Customer Service,Team Lead,3,4.2,559000.00,44720.00,3,16770.00,8,2,507770.97,2023-11,True
SYN-EMP-011555,IT,Manager,4,4.3,652000.00,52160.00,4,26080.00,9,2,634114.39,2023-10,True
SYN-EMP-011556,Sales,Assistant,5,4.4,420000.00,33600.00,5,21000.00,10,2,384612.15,2023-09,True
SYN-EMP-011557,Claims,Officer,6,4.5,513000.00,41040.00,6,0.00,5,2,496197.43,2023-08,True
SYN-EMP-011558,Policy,Senior Officer,7,4.6,606000.00,48480.00,7,6060.00,6,2,594197.06,2023-07,True
SYN-EMP-011559,Finance,Team Lead,8,4.7,699000.00,55920.00,8,13980.00,7,2,676799.99,2023-06,True
SYN-EMP-011560,Customer Service,Manager,9,4.8,792000.00,63360.00,9,23760.00,8,2,749618.79,2023-05,True
SYN-EMP-011561,IT,Assistant,10,4.9,560000.00,44800.00,10,22400.00,9,2,536587.62,2023-04,True
SYN-EMP-011562,Sales,Officer,11,5.0,653000.00,52240.00,11,32650.00,10,2,635482.19,2023-03,True
SYN-EMP-011563,Claims,Senior Officer,12,1.0,746000.00,59680.00,12,0.00,5,2,653252.37,2023-02,True
SYN-EMP-011564,Policy,Team Lead,13,1.1,839000.00,67120.00,13,8390.00,6,2,725703.92,2023-01,True
SYN-EMP-011565,Finance,Manager,14,1.2,932000.00,74560.00,14,18640.00,7,2,811961.26,2022-12,True
SYN-EMP-011566,Customer Service,Assistant,15,1.3,700000.00,56000.00,15,21000.00,8,2,641159.03,2022-11,True
SYN-EMP-011567,IT,Officer,16,1.4,793000.00,63440.00,16,31720.00,9,2,696819.35,2022-10,True
SYN-EMP-011568,Sales,Senior Officer,17,1.5,886000.00,70880.00,17,44300.00,10,2,791805.46,2022-09,True
SYN-EMP-011569,Claims,Team Lead,18,1.6,979000.00,78320.00,18,0.00,5,2,891113.24,2022-08,True
SYN-EMP-011570,Policy,Manager,19,1.7,1072000.00,85760.00,19,10720.00,6,2,929937.33,2022-07,True
SYN-EMP-011571,Finance,Assistant,20,1.8,840000.00,67200.00,20,16800.00,7,2,754799.75,2022-06,True
SYN-EMP-011572,Customer Service,Officer,0,1.9,345000.00,27600.00,21,10350.00,8,2,300873.57,2022-05,True
SYN-EMP-011573,IT,Senior Officer,1,2.0,438000.00,35040.00,22,17520.00,9,2,390215.46,2022-04,True
SYN-EMP-011574,Sales,Team Lead,2,2.1,531000.00,42480.00,23,26550.00,10,2,462103.86,2022-03,True
SYN-EMP-011575,Claims,Manager,3,2.2,624000.00,49920.00,24,0.00,5,2,539847.87,2022-02,True
SYN-EMP-011576,Policy,Assistant,4,2.3,392000.00,31360.00,0,3920.00,6,2,352504.84,2022-01,True
SYN-EMP-011577,Finance,Officer,5,2.4,485000.00,38800.00,1,9700.00,7,2,416339.06,2021-12,True
SYN-EMP-011578,Customer Service,Senior Officer,6,2.5,578000.00,46240.00,2,17340.00,8,2,544852.26,2021-11,True
SYN-EMP-011579,IT,Team Lead,7,2.6,671000.00,53680.00,3,26840.00,9,2,591378.73,2021-10,True
SYN-EMP-011580,Sales,Manager,8,2.7,764000.00,61120.00,4,38200.00,10,2,685421.79,2021-09,True
SYN-EMP-011581,Claims,Assistant,9,2.8,532000.00,42560.00,5,0.00,5,2,491447.35,2026-08,True
SYN-EMP-011582,Policy,Officer,10,2.9,625000.00,50000.00,6,6250.00,6,2,593935.25,2026-07,True
SYN-EMP-011583,Finance,Senior Officer,11,3.0,718000.00,57440.00,7,14360.00,7,2,664873.47,2026-06,True
SYN-EMP-011584,Customer Service,Team Lead,12,3.1,811000.00,64880.00,8,24330.00,8,2,767492.54,2026-05,True
SYN-EMP-011585,IT,Manager,13,3.2,904000.00,72320.00,9,36160.00,9,2,853344.30,2026-04,True
SYN-EMP-011586,Sales,Assistant,14,3.3,672000.00,53760.00,10,33600.00,10,2,620737.50,2026-03,True
SYN-EMP-011587,Claims,Officer,15,3.4,765000.00,61200.00,11,0.00,5,2,691952.57,2026-02,True
SYN-EMP-011588,Policy,Senior Officer,16,3.5,858000.00,68640.00,12,8580.00,6,2,772165.95,2026-01,True
SYN-EMP-011589,Finance,Team Lead,17,3.6,951000.00,76080.00,13,19020.00,7,2,892811.60,2025-12,True
SYN-EMP-011590,Customer Service,Manager,18,3.7,1044000.00,83520.00,14,31320.00,8,2,944740.50,2025-11,True
SYN-EMP-011591,IT,Assistant,19,3.8,812000.00,64960.00,15,32480.00,9,2,746117.03,2025-10,True
SYN-EMP-011592,Sales,Officer,20,3.9,905000.00,72400.00,16,45250.00,10,2,844787.41,2025-09,True
SYN-EMP-011593,Claims,Senior Officer,0,4.0,410000.00,32800.00,17,0.00,5,2,390344.50,2025-08,True
SYN-EMP-011594,Policy,Team Lead,1,4.1,503000.00,40240.00,18,5030.00,6,2,484251.73,2025-07,True
SYN-EMP-011595,Finance,Manager,2,4.2,596000.00,47680.00,19,11920.00,7,2,557765.82,2025-06,True
SYN-EMP-011596,Customer Service,Assistant,3,4.3,364000.00,29120.00,20,10920.00,8,2,363131.50,2025-05,True
SYN-EMP-011597,IT,Officer,4,4.4,457000.00,36560.00,21,18280.00,9,2,404961.73,2025-04,True
SYN-EMP-011598,Sales,Senior Officer,5,4.5,550000.00,44000.00,22,27500.00,10,2,506053.72,2025-03,True
SYN-EMP-011599,Claims,Team Lead,6,4.6,643000.00,51440.00,23,0.00,5,2,610140.74,2025-02,True
SYN-EMP-011600,Policy,Manager,7,4.7,736000.00,58880.00,24,7360.00,6,2,680160.70,2025-01,True
SYN-EMP-011601,Finance,Assistant,8,4.8,504000.00,40320.00,0,10080.00,7,2,484733.83,2024-12,True
SYN-EMP-011602,Customer Service,Officer,9,4.9,597000.00,47760.00,1,17910.00,8,2,581510.11,2024-11,True
SYN-EMP-011603,IT,Senior Officer,10,5.0,690000.00,55200.00,2,27600.00,9,2,635016.62,2024-10,True
SYN-EMP-011604,Sales,Team Lead,11,1.0,783000.00,62640.00,3,39150.00,10,2,695615.53,2024-09,True
SYN-EMP-011605,Claims,Manager,12,1.1,876000.00,70080.00,4,0.00,5,2,762990.25,2024-08,True
SYN-EMP-011606,Policy,Assistant,13,1.2,644000.00,51520.00,5,6440.00,6,2,587751.01,2024-07,True
SYN-EMP-011607,Finance,Officer,14,1.3,737000.00,58960.00,6,14740.00,7,2,652999.72,2024-06,True
SYN-EMP-011608,Customer Service,Senior Officer,15,1.4,830000.00,66400.00,7,24900.00,8,2,743135.35,2024-05,True
SYN-EMP-011609,IT,Team Lead,16,1.5,923000.00,73840.00,8,36920.00,9,2,815875.03,2024-04,True
SYN-EMP-011610,Sales,Manager,17,1.6,1016000.00,81280.00,9,50800.00,10,2,917518.78,2024-03,True
SYN-EMP-011611,Claims,Assistant,18,1.7,784000.00,62720.00,10,0.00,5,2,698510.61,2024-02,True
SYN-EMP-011612,Policy,Officer,19,1.8,877000.00,70160.00,11,8770.00,6,2,771153.37,2024-01,True
SYN-EMP-011613,Finance,Senior Officer,20,1.9,970000.00,77600.00,12,19400.00,7,2,851474.91,2023-12,True
SYN-EMP-011614,Customer Service,Team Lead,0,2.0,475000.00,38000.00,13,14250.00,8,2,418656.99,2023-11,True
SYN-EMP-011615,IT,Manager,1,2.1,568000.00,45440.00,14,22720.00,9,2,502712.64,2023-10,True
SYN-EMP-011616,Sales,Assistant,2,2.2,336000.00,26880.00,15,16800.00,10,2,283190.16,2023-09,True
SYN-EMP-011617,Claims,Officer,3,2.3,429000.00,34320.00,16,0.00,5,2,365249.32,2023-08,True
SYN-EMP-011618,Policy,Senior Officer,4,2.4,522000.00,41760.00,17,5220.00,6,2,489731.16,2023-07,True
SYN-EMP-011619,Finance,Team Lead,5,2.5,615000.00,49200.00,18,12300.00,7,2,560363.74,2023-06,True
SYN-EMP-011620,Customer Service,Manager,6,2.6,708000.00,56640.00,19,21240.00,8,2,630466.35,2023-05,True
SYN-EMP-011621,IT,Assistant,7,2.7,476000.00,38080.00,20,19040.00,9,2,455312.33,2023-04,True
SYN-EMP-011622,Sales,Officer,8,2.8,569000.00,45520.00,21,28450.00,10,2,538520.81,2023-03,True
SYN-EMP-011623,Claims,Senior Officer,9,2.9,662000.00,52960.00,22,0.00,5,2,612451.27,2023-02,True
SYN-EMP-011624,Policy,Team Lead,10,3.0,755000.00,60400.00,23,7550.00,6,2,673414.72,2023-01,True
SYN-EMP-011625,Finance,Manager,11,3.1,848000.00,67840.00,24,16960.00,7,2,776840.04,2022-12,True
SYN-EMP-011626,Customer Service,Assistant,12,3.2,616000.00,49280.00,0,18480.00,8,2,586037.33,2022-11,True
SYN-EMP-011627,IT,Officer,13,3.3,709000.00,56720.00,1,28360.00,9,2,673602.61,2022-10,True
SYN-EMP-011628,Sales,Senior Officer,14,3.4,802000.00,64160.00,2,40100.00,10,2,743769.60,2022-09,True
SYN-EMP-011629,Claims,Team Lead,15,3.5,895000.00,71600.00,3,0.00,5,2,840374.71,2022-08,True
SYN-EMP-011630,Policy,Manager,16,3.6,988000.00,79040.00,4,9880.00,6,2,911227.41,2022-07,True
SYN-EMP-011631,Finance,Assistant,17,3.7,756000.00,60480.00,5,15120.00,7,2,706666.01,2022-06,True
SYN-EMP-011632,Customer Service,Officer,18,3.8,849000.00,67920.00,6,25470.00,8,2,767192.59,2022-05,True
SYN-EMP-011633,IT,Senior Officer,19,3.9,942000.00,75360.00,7,37680.00,9,2,891494.70,2022-04,True
SYN-EMP-011634,Sales,Team Lead,20,4.0,1035000.00,82800.00,8,51750.00,10,2,953507.00,2022-03,True
SYN-EMP-011635,Claims,Manager,0,4.1,540000.00,43200.00,9,0.00,5,2,512545.05,2022-02,True
SYN-EMP-011636,Policy,Assistant,1,4.2,308000.00,24640.00,10,3080.00,6,2,311488.73,2022-01,True
SYN-EMP-011637,Finance,Officer,2,4.3,401000.00,32080.00,11,8020.00,7,2,398567.23,2021-12,True
SYN-EMP-011638,Customer Service,Senior Officer,3,4.4,494000.00,39520.00,12,14820.00,8,2,460537.89,2021-11,True
SYN-EMP-011639,IT,Team Lead,4,4.5,587000.00,46960.00,13,23480.00,9,2,528830.21,2021-10,True
SYN-EMP-011640,Sales,Manager,5,4.6,680000.00,54400.00,14,34000.00,10,2,661218.61,2021-09,True
SYN-EMP-011641,Claims,Assistant,6,4.7,448000.00,35840.00,15,0.00,5,2,435115.95,2026-08,True
SYN-EMP-011642,Policy,Officer,7,4.8,541000.00,43280.00,16,5410.00,6,2,518293.56,2026-07,True
SYN-EMP-011643,Finance,Senior Officer,8,4.9,634000.00,50720.00,17,12680.00,7,2,586247.82,2026-06,True
SYN-EMP-011644,Customer Service,Team Lead,9,5.0,727000.00,58160.00,18,21810.00,8,2,680484.25,2026-05,True
SYN-EMP-011645,IT,Manager,10,1.0,820000.00,65600.00,19,32800.00,9,2,709403.94,2026-04,True
SYN-EMP-011646,Sales,Assistant,11,1.1,588000.00,47040.00,20,29400.00,10,2,515479.87,2026-03,True
SYN-EMP-011647,Claims,Officer,12,1.2,681000.00,54480.00,21,0.00,5,2,602113.98,2026-02,True
SYN-EMP-011648,Policy,Senior Officer,13,1.3,774000.00,61920.00,22,7740.00,6,2,699543.54,2026-01,True
SYN-EMP-011649,Finance,Team Lead,14,1.4,867000.00,69360.00,23,17340.00,7,2,765381.26,2025-12,True
SYN-EMP-011650,Customer Service,Manager,15,1.5,960000.00,76800.00,24,28800.00,8,2,854666.52,2025-11,True
SYN-EMP-011651,IT,Assistant,16,1.6,728000.00,58240.00,0,29120.00,9,2,641761.78,2025-10,True
SYN-EMP-011652,Sales,Officer,17,1.7,821000.00,65680.00,1,41050.00,10,2,734670.00,2025-09,True
SYN-EMP-011653,Claims,Senior Officer,18,1.8,914000.00,73120.00,2,0.00,5,2,813624.54,2025-08,True
SYN-EMP-011654,Policy,Team Lead,19,1.9,1007000.00,80560.00,3,10070.00,6,2,920889.19,2025-07,True
SYN-EMP-011655,Finance,Manager,20,2.0,1100000.00,88000.00,4,22000.00,7,2,976024.33,2025-06,True
SYN-EMP-011656,Customer Service,Assistant,0,2.1,280000.00,22400.00,5,8400.00,8,2,266039.59,2025-05,True
