id,admin_note,admin_signature,admin_signed_at,agent_note,agent_signature,agent_signed_at,common_info,coverage_amount,created_at,documents_path,duration,extra_info,form_data,notes,policy_number,premium_amount,revision_deadline,risk_level,status,updated_at,agent_id,customer_id,package_id
202590,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",9451872.79,2022-06-28 05:48:32,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,17722.26,2022-07-05 05:48:32,LOW,REVISION_REQUESTED,2022-07-07 05:48:32,100091,100592,9123
202591,,,,Synthetic agent verification,,2025-06-23 00:50:30,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",21522511.75,2025-06-21 00:50:30,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,44838.57,,LOW,VERIFIED,2025-07-01 00:50:30,100092,100593,9124
202592,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",4904738.31,2022-10-17 08:04:10,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,5109.10,2022-10-24 08:04:10,LOW,REVISION_REQUESTED,2022-10-19 08:04:10,100093,100594,9101
202593,Synthetic admin review completed,,2025-07-25 22:39:47,Synthetic agent verification,,2025-07-23 22:39:47,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",11480355.38,2025-07-21 22:39:47,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202593,14350.44,,MEDIUM,APPROVED,2025-07-28 22:39:47,100094,100595,9102
202594,Synthetic admin review completed,,2021-12-10 12:55:35,Synthetic agent verification,,2021-12-08 12:55:35,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",2301909.33,2021-12-06 12:55:35,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202594,3356.95,,LOW,APPROVED,2021-12-12 12:55:35,100095,100596,9103
202595,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",22860272.18,2026-06-15 10:57:24,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,38100.45,,MEDIUM,CANCELLED,2026-06-27 10:57:24,100096,100597,9104
202596,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",6429042.54,2024-10-17 19:30:29,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,12054.45,,MEDIUM,PENDING,2024-10-23 19:30:29,100097,100598,9105
202597,Synthetic admin review completed,,2025-04-26 13:13:03,Synthetic agent verification,,2025-04-24 13:13:03,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",14354693.51,2025-04-22 13:13:03,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202597,29905.61,,LOW,APPROVED,2025-04-27 13:13:03,100098,100599,9106
202598,Synthetic admin review completed,,2025-08-28 17:27:45,Synthetic agent verification,,2025-08-26 17:27:45,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",3929514.39,2025-08-24 17:27:45,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202598,4093.24,,MEDIUM,APPROVED,2025-09-03 17:27:45,100099,100600,9107
202599,Synthetic admin review completed,,2023-10-16 15:28:44,Synthetic agent verification,,2023-10-14 15:28:44,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",2848345.92,2023-10-12 15:28:44,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202599,3560.43,,LOW,APPROVED,2023-10-14 15:28:44,100100,100601,9108
202600,,,,Synthetic agent verification,,2025-11-06 08:33:27,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",10853451.23,2025-11-04 08:33:27,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": false}",Synthetic application generated for testing,,15827.95,,MEDIUM,VERIFIED,2025-11-13 08:33:27,100101,100602,9109
202601,Synthetic admin review completed,,2026-03-13 10:16:54,Synthetic agent verification,,2026-03-11 10:16:54,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",11045103.21,2026-03-09 10:16:54,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202601,18408.51,,MEDIUM,APPROVED,2026-03-17 10:16:54,100102,100603,9110
202602,Synthetic admin review completed,,2022-12-20 12:27:20,Synthetic agent verification,,2022-12-18 12:27:20,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",13630224.24,2022-12-16 12:27:20,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202602,25556.67,,LOW,APPROVED,2022-12-28 12:27:20,100103,100604,9111
202603,Synthetic admin review completed,,2025-10-03 10:46:53,Synthetic agent verification,,2025-10-01 10:46:53,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",24161903.69,2025-09-29 10:46:53,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202603,50337.30,,LOW,APPROVED,2025-10-04 10:46:53,100104,100605,9112
202604,Synthetic admin review completed,,2026-05-12 06:43:08,Synthetic agent verification,,2026-05-10 06:43:08,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",9990343.49,2026-05-08 06:43:08,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202604,10406.61,,LOW,APPROVED,2026-05-11 06:43:08,100105,100606,9113
202605,Synthetic admin review completed,,2025-03-22 16:56:21,Synthetic agent verification,,2025-03-20 16:56:21,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",17068299.92,2025-03-18 16:56:21,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202605,21335.37,,MEDIUM,APPROVED,2025-03-26 16:56:21,100106,100607,9114
202606,,,,Synthetic agent verification,,2022-04-03 16:42:56,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",4282820.06,2022-04-01 16:42:56,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,6245.78,,HIGH,VERIFIED,2022-04-13 16:42:56,100107,100608,9115
202607,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",22890564.89,2025-08-21 09:27:29,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,38150.94,2025-08-28 09:27:29,MEDIUM,REVISION_REQUESTED,2025-08-27 09:27:29,100108,100609,9116
202608,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",10354882.67,2024-11-10 14:54:11,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,19415.41,,HIGH,CANCELLED,2024-11-12 14:54:11,100109,100610,9117
202609,Synthetic admin review completed,,2022-09-22 13:17:49,Synthetic agent verification,,2022-09-20 13:17:49,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",8736629.03,2022-09-18 13:17:49,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202609,18201.31,,LOW,APPROVED,2022-09-20 13:17:49,100110,100611,9118
202610,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",5688225.18,2023-06-29 15:13:33,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,5925.23,,HIGH,REJECTED,2023-07-02 15:13:33,100111,100612,9119
202611,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",34910657.03,2023-06-27 09:55:05,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,43638.32,2023-07-04 09:55:05,LOW,REVISION_REQUESTED,2023-07-03 09:55:05,100112,100613,9120
202612,Synthetic admin review completed,,2026-02-19 09:03:50,Synthetic agent verification,,2026-02-17 09:03:50,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",6653348.72,2026-02-15 09:03:50,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202612,9702.80,,LOW,APPROVED,2026-02-25 09:03:50,100113,100614,9121
202613,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",10408283.76,2024-12-30 05:45:45,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": false}",Synthetic application generated for testing,,17347.14,,HIGH,REJECTED,2025-01-04 05:45:45,100114,100615,9122
202614,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",22985595.69,2022-08-26 07:01:14,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,43097.99,2022-09-02 07:01:14,MEDIUM,REVISION_REQUESTED,2022-09-07 07:01:14,100115,100616,9123
202615,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",27477327.22,2021-12-22 18:01:58,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,57244.43,,LOW,CANCELLED,2021-12-25 18:01:58,100116,100617,9124
202616,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",9450051.72,2023-08-02 12:15:24,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,9843.80,2023-08-09 12:15:24,LOW,REVISION_REQUESTED,2023-08-14 12:15:24,100117,100618,9101
202617,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",14184391.48,2024-08-11 08:41:17,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,17730.49,,HIGH,CANCELLED,2024-08-13 08:41:17,100118,100619,9102
202618,Synthetic admin review completed,,2023-04-17 18:54:56,Synthetic agent verification,,2023-04-15 18:54:56,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",7056399.48,2023-04-13 18:54:56,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202618,10290.58,,LOW,APPROVED,2023-04-14 18:54:56,100119,100620,9103
202619,,,,Synthetic agent verification,,2022-09-17 19:38:23,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",5782060.09,2022-09-15 19:38:23,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,9636.77,,MEDIUM,VERIFIED,2022-09-25 19:38:23,100120,100621,9104
202620,,,,Synthetic agent verification,,2024-07-20 15:46:15,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",11976401.04,2024-07-18 15:46:15,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,22455.75,,MEDIUM,VERIFIED,2024-07-28 15:46:15,100121,100622,9105
202621,Synthetic admin review completed,,2022-07-29 14:12:00,Synthetic agent verification,,2022-07-27 14:12:00,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",12971554.92,2022-07-25 14:12:00,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202621,27024.07,,MEDIUM,APPROVED,2022-08-02 14:12:00,100122,100623,9106
202622,,,,Synthetic agent verification,,2024-06-03 18:31:06,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",8525123.23,2024-06-01 18:31:06,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,8880.34,,MEDIUM,VERIFIED,2024-06-05 18:31:06,100123,100624,9107
202623,Synthetic admin review completed,,2024-01-24 21:43:14,Synthetic agent verification,,2024-01-22 21:43:14,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",8240221.72,2024-01-20 21:43:14,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202623,10300.28,,LOW,APPROVED,2024-01-29 21:43:14,100124,100625,9108
202624,,,,Synthetic agent verification,,2022-07-30 06:20:48,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",7035811.29,2022-07-28 06:20:48,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,10260.56,,LOW,VERIFIED,2022-08-08 06:20:48,100125,100626,9109
202625,,,,Synthetic agent verification,,2026-02-25 15:40:29,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",18098565.74,2026-02-23 15:40:29,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,30164.28,,MEDIUM,VERIFIED,2026-02-27 15:40:29,100126,100627,9110
202626,Synthetic admin review completed,,2024-03-07 06:55:50,Synthetic agent verification,,2024-03-05 06:55:50,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",5597019.32,2024-03-03 06:55:50,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": false}",Synthetic application generated for testing,SYN-POL-202626,10494.41,,MEDIUM,APPROVED,2024-03-07 06:55:50,100127,100628,9111
202627,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",25578631.00,2023-11-14 17:25:40,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,53288.81,,MEDIUM,PENDING,2023-11-23 17:25:40,100128,100629,9112
202628,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",6361904.71,2024-04-19 00:12:30,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,6626.98,,LOW,REJECTED,2024-04-28 00:12:30,100129,100630,9113
202629,Synthetic admin review completed,,2023-01-27 09:41:34,Synthetic agent verification,,2023-01-25 09:41:34,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",12568562.55,2023-01-23 09:41:34,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202629,15710.70,,LOW,APPROVED,2023-01-27 09:41:34,100130,100631,9114
202630,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",17637278.41,2024-11-26 16:09:03,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,25721.03,2024-12-03 16:09:03,MEDIUM,REVISION_REQUESTED,2024-12-06 16:09:03,100131,100632,9115
202631,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",9427507.57,2024-01-25 12:15:56,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,15712.51,,LOW,PENDING,2024-02-02 12:15:56,100132,100633,9116
202632,,,,Synthetic agent verification,,2026-01-27 07:45:03,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",3891046.32,2026-01-25 07:45:03,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,7295.71,,MEDIUM,VERIFIED,2026-01-28 07:45:03,100133,100634,9117
202633,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",5602887.01,2023-06-12 08:31:07,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,11672.68,,LOW,REJECTED,2023-06-15 08:31:07,100134,100635,9118
202634,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",25332083.24,2022-10-22 15:01:28,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,26387.59,,LOW,REJECTED,2022-10-27 15:01:28,100135,100636,9119
202635,Synthetic admin review completed,,2022-08-20 11:50:25,Synthetic agent verification,,2022-08-18 11:50:25,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",33917721.72,2022-08-16 11:50:25,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202635,42397.15,,LOW,APPROVED,2022-08-22 11:50:25,100136,100637,9120
